scenario,maneuver,metric,method_a,method_b,raw_p_paired,corrected_p_paired,significant_paired,marker_paired,cohens_d
4,stem_right,row_violations_per_ep_mean,fusion_aux,eikonal_aux,nan,nan,False,n/a,-0.11142657638656035
1a,right_stem,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-0.39922977775089846
1a,stem_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-1.291883766306365
1a,stem_right,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,0.8494527690754015
1b,stem_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,3.5462771883746864
1b,stem_right,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,0.2663366602653508
2,stem_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,1.10605857888634
2,stem_right,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-1.0794004139814837
2_dense,right_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-0.7354137816622318
3,left_right,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-0.21578599667420584
3,right_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-0.601026379241823
4,stem_left,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,2.9265760174805684
4,stem_right,row_violations_per_ep_mean,fusion_aux,cbf_aux,nan,nan,False,n/a,-0.37462033692120933
1a,right_stem,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,0.4686885629856555
1a,stem_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,6.181883940605429
1a,stem_right,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,7.5019219580992464
1b,stem_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,3.69908034951984
1b,stem_right,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-0.9476858503704855
2,stem_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-2.001494477411585
2,stem_right,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-5.970282564731133
2_dense,right_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,2.027063952205015
3,left_right,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-4.424022809443773
3,right_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,3.7508592610519393
4,stem_left,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-3.8951967935184
4,stem_right,row_violations_per_ep_mean,fusion_aux,rule_based,nan,nan,False,n/a,-4.917474815519515
1a,right_stem,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.1491284092147322
1a,stem_left,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.4715279469996462
1a,stem_right,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.6055892593654596
1b,stem_left,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.4037741369674432
1b,stem_right,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.5910897154782194
2,stem_left,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.015173868816262762
2,stem_right,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.132183794883396
2_dense,right_left,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.07414520545814264
3,left_right,row_violations_per_ep_mean,cbf_aux,hjb_aux,nan,nan,False,n/a,-0.12438296885969906
