ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO4_nominal_to_adversarial,eikonal_aux,mean_ttc,9.955118288996307,8.916188468404771,-1.0389298205915356,-0.4279194434223047
HO4_nominal_to_adversarial,eikonal_aux,min_ttc,0.5642680296745791,0.4228496110963215,-0.1414184185782576,-0.32267748007323194
HO4_nominal_to_adversarial,eikonal_aux,ttc_p10_mean,1.8295800585428639,1.4919394935475254,-0.33764056499533845,-0.4373999056937775
HO4_nominal_to_adversarial,eikonal_aux,action_entropy_mean,1.1751614049259396,1.1280640990228066,-0.04709730590313299,-0.1502225954722878
HO4_nominal_to_adversarial,eikonal_aux,hard_brakes_per_ep_mean,0.26456140350877194,0.25616666666666665,-0.008394736842105288,-0.019418206836415666
HO4_nominal_to_adversarial,eikonal_aux,row_violations_per_ep_mean,22.727192982456145,17.459833333333332,-5.267359649122813,-0.279928162124014
HO4_nominal_to_adversarial,eikonal_aux,action_go_frac,0.37790439950125776,0.39392352295706007,0.01601912345580231,0.12380400156301564
HO4_nominal_to_adversarial,eikonal_aux,action_yield_frac,0.16233223882657646,0.16318900885302987,0.0008567700264534017,0.0071888732956397194
HO4_nominal_to_adversarial,eikonal_aux,switching_rate_mean,0.4436297854304746,0.42304106450168105,-0.020588720928793547,-0.08489906658578676
HO4_nominal_to_adversarial,eikonal_aux,decision_latency_mean,4.788833838453629,2.1492154394362846,-2.639618399017344,-0.22955870314413376
HO4_nominal_to_adversarial,cbf_aux,mean_return,185.07671716666678,166.09022933333335,-18.986487833333427,-0.13726569947858736
HO4_nominal_to_adversarial,cbf_aux,collision_rate,0.31450000000000006,0.34508333333333335,0.030583333333333296,0.11722029202798716
HO4_nominal_to_adversarial,cbf_aux,success_rate,0.2535,0.2566666666666667,0.0031666666666667065,0.007625366405199373
HO4_nominal_to_adversarial,cbf_aux,mean_ttc,8.061891219729272,7.458087450367873,-0.6038037693613996,-0.2076747477022937
HO4_nominal_to_adversarial,cbf_aux,min_ttc,0.32145798022280986,0.3227271384380689,0.0012691582152590253,0.0050696084734511235
HO4_nominal_to_adversarial,cbf_aux,ttc_p10_mean,1.3445285598121413,1.2013054732347483,-0.1432230865773929,-0.24330069923843411
HO4_nominal_to_adversarial,cbf_aux,action_entropy_mean,0.8896623296341093,0.8681387588718855,-0.021523570762223776,-0.04615179827189831
HO4_nominal_to_adversarial,cbf_aux,hard_brakes_per_ep_mean,0.25325000000000003,0.2534166666666667,0.0001666666666666483,0.00040068576082664107
HO4_nominal_to_adversarial,cbf_aux,row_violations_per_ep_mean,29.653000000000002,23.200249999999997,-6.452750000000005,-0.2691078117165953
HO4_nominal_to_adversarial,cbf_aux,action_go_frac,0.45941377049111043,0.4806777634237195,0.021263992932609055,0.07463791803759934
HO4_nominal_to_adversarial,cbf_aux,action_yield_frac,0.1446131883149193,0.15107970713799027,0.006466518823070977,0.03929392104375166
HO4_nominal_to_adversarial,cbf_aux,switching_rate_mean,0.2938068311501109,0.28628976152249713,-0.007517069627613782,-0.03139747422752983
HO4_nominal_to_adversarial,cbf_aux,decision_latency_mean,2.1034285951174234,1.7168808876879695,-0.3865477074294539,-0.10346842033913947
HO5_vis_to_novis,drppo,mean_return,266.96535590766825,274.7721914018692,7.806835494200925,0.05897583586926551
HO5_vis_to_novis,drppo,collision_rate,0.1171283255086072,0.13292056074766356,0.01579223523905636,0.08827173833205434
HO5_vis_to_novis,drppo,success_rate,0.5929029733959311,0.6131619937694703,0.020259020373539216,0.05310626233552162
